key,first_category_id,sales_tier,stockout_tier,fit_stockout_rate,donors_model_fit,donors_tuning,donors_calibration
166119,20,high,low,0.14375,36,6,4
166179,24,low,low,0.14583333333333334,45,12,10
166207,4,high,low,0.14895833333333333,37,7,10
166296,16,mid,high,0.2520833333333333,24,10,10
166467,5,mid,high,0.253125,40,13,14
166596,29,high,mid,0.175,29,5,7
167004,29,high,mid,0.16145833333333334,37,11,13
167026,4,mid,mid,0.18229166666666666,36,6,8
167070,4,high,high,0.21875,26,11,4
167076,8,high,mid,0.19895833333333332,38,11,10
167118,4,high,low,0.11770833333333333,41,9,7
167220,8,mid,mid,0.18020833333333333,40,11,9
167486,20,high,low,0.13541666666666666,34,11,10
167556,16,mid,high,0.221875,36,5,9
167580,29,high,mid,0.1625,28,5,7
167843,4,mid,mid,0.19479166666666667,37,10,12
168017,20,mid,low,0.13958333333333334,43,8,13
168019,4,high,high,0.303125,23,5,3
168104,20,high,low,0.11770833333333333,36,7,13
168115,10,low,high,0.24479166666666666,39,12,11
168127,20,mid,mid,0.18333333333333332,36,14,11
168213,4,low,mid,0.18958333333333333,36,11,10
168220,8,low,mid,0.16145833333333334,39,10,12
168291,16,mid,mid,0.190625,30,8,8
168296,16,low,high,0.2375,25,10,10
168374,18,low,low,0.15208333333333332,39,8,13
168631,16,mid,low,0.15833333333333333,36,11,6
168764,18,low,low,0.109375,41,9,8
169002,5,low,mid,0.17916666666666667,36,10,9
169077,8,low,high,0.27708333333333335,31,9,5
169084,8,low,low,0.15625,38,7,10
169110,31,low,low,0.109375,46,11,7
169296,16,low,mid,0.20833333333333334,26,8,9
169419,24,mid,low,0.159375,34,10,11
169473,7,low,low,0.12708333333333333,42,10,10
169760,10,low,mid,0.178125,31,10,7
169783,22,mid,mid,0.16354166666666667,39,11,15
169834,28,mid,high,0.37604166666666666,14,3,14
169853,8,low,mid,0.165625,37,11,11
171006,20,low,high,0.296875,19,6,9
171071,4,high,low,0.10729166666666666,44,12,8
171099,8,low,low,0.14583333333333334,36,11,11
171104,20,high,mid,0.1625,23,4,10
171127,20,low,high,0.2520833333333333,31,13,12
171345,16,mid,mid,0.17291666666666666,34,11,8
171426,16,high,low,0.14375,41,12,8
171429,23,low,low,0.14479166666666668,39,13,11
171715,10,low,mid,0.17395833333333333,39,11,12
171769,20,high,low,0.12083333333333333,44,11,10
171834,28,high,high,0.45416666666666666,9,9,14
172019,4,high,high,0.33645833333333336,22,6,7
172116,10,high,low,0.09479166666666666,39,5,4
172119,20,high,mid,0.1625,30,8,5
172144,18,low,low,0.1375,42,8,11
172201,8,high,low,0.13020833333333334,40,10,9
172222,21,mid,high,0.24166666666666667,24,12,12
172223,20,high,low,0.11145833333333334,42,11,8
172397,7,mid,low,0.11770833333333333,47,13,10
172567,20,mid,low,0.16041666666666668,32,12,11
172672,10,mid,low,0.134375,43,13,11
172793,14,low,high,0.2375,36,13,13
173053,0,low,low,0.153125,35,11,9
173079,4,mid,mid,0.16770833333333332,41,8,7
173117,4,high,mid,0.196875,28,4,1
173150,8,low,low,0.15729166666666666,40,7,11
173215,4,high,high,0.35625,10,3,5
173250,16,mid,low,0.13541666666666666,38,7,12
173253,10,mid,low,0.12395833333333334,47,14,10
173370,24,high,mid,0.17083333333333334,33,12,7
173486,20,high,high,0.22395833333333334,25,9,8
173596,29,high,high,0.24479166666666666,17,6,1
173638,16,mid,mid,0.19166666666666668,32,7,10
173684,15,mid,low,0.13020833333333334,40,10,7
173686,0,mid,high,0.240625,20,10,8
173797,4,low,high,0.22083333333333333,35,10,12
173843,4,mid,high,0.29375,25,9,14
174006,20,low,high,0.29270833333333335,22,5,5
174021,4,low,high,0.328125,18,10,3
174228,16,mid,high,0.40520833333333334,1,0,1
174486,20,high,mid,0.18645833333333334,27,12,6
174554,4,high,high,0.3958333333333333,21,9,11
174580,29,high,high,0.25833333333333336,17,2,4
174638,16,mid,mid,0.17083333333333334,38,8,10
174774,4,low,low,0.14583333333333334,42,8,10
174775,4,high,mid,0.16666666666666666,32,6,9
174847,20,low,mid,0.20104166666666667,32,12,12
175006,20,low,high,0.2635416666666667,27,8,7
175023,4,low,mid,0.17395833333333333,42,12,10
175122,20,mid,mid,0.203125,27,11,8
175250,16,mid,mid,0.18854166666666666,37,8,8
175314,16,low,low,0.14166666666666666,40,12,11
176093,21,mid,mid,0.21145833333333333,34,14,8
176296,16,high,high,0.21979166666666666,26,9,12
176367,5,low,low,0.14791666666666667,48,11,15
176411,28,low,mid,0.16458333333333333,47,13,14
176416,24,low,low,0.12916666666666668,39,10,11
176554,4,mid,high,0.2864583333333333,27,11,13
176644,23,low,high,0.228125,27,12,7
177019,4,high,mid,0.190625,33,5,7
177114,10,high,low,0.1375,49,14,9
177291,16,mid,mid,0.20729166666666668,30,10,6
177411,28,low,mid,0.16666666666666666,46,13,15
177500,4,high,high,0.22708333333333333,31,11,8
177699,30,mid,low,0.12083333333333333,41,10,10
178021,4,mid,high,0.24375,26,11,7
178076,8,high,mid,0.16979166666666667,36,13,9
178135,4,low,low,0.121875,46,10,12
178207,4,mid,high,0.22604166666666667,28,7,7
178223,20,mid,low,0.11666666666666667,36,10,9
178240,4,high,low,0.11145833333333334,42,9,10
178411,28,low,mid,0.196875,44,8,15
178426,16,mid,low,0.13958333333333334,39,11,10
178691,21,high,low,0.128125,34,9,6
178847,20,low,mid,0.17083333333333334,32,11,14
179011,18,mid,low,0.12708333333333333,44,12,12
179012,18,low,low,0.14166666666666666,41,10,9
179019,4,high,high,0.3614583333333333,22,4,2
179077,8,mid,high,0.40729166666666666,17,6,5
179140,4,low,high,0.31145833333333334,27,7,13
179250,16,mid,mid,0.1625,36,11,6
179291,16,low,high,0.25416666666666665,28,10,8
179414,7,low,low,0.12083333333333333,40,10,9
179684,15,low,low,0.12916666666666668,43,12,11
180097,8,mid,low,0.14895833333333333,41,14,6
180099,8,low,mid,0.20208333333333334,40,11,13
180116,10,high,low,0.09895833333333333,41,7,7
180136,4,low,mid,0.20520833333333333,34,9,8
180223,20,mid,low,0.13645833333333332,38,9,8
180486,20,high,mid,0.2125,31,7,11
180666,21,high,low,0.15625,31,13,7
181063,28,low,mid,0.16354166666666667,43,4,10
181099,8,mid,low,0.12916666666666668,42,10,12
181108,8,mid,high,0.22708333333333333,33,7,7
181114,10,high,low,0.13958333333333334,46,14,10
181129,10,high,high,0.5625,9,7,5
181207,4,high,mid,0.16979166666666667,32,7,7
181411,28,low,high,0.265625,39,7,15
181580,29,high,high,0.30833333333333335,17,7,6
181635,16,high,mid,0.18333333333333332,34,9,3
181636,16,low,mid,0.17604166666666668,40,7,10
181797,4,mid,high,0.2677083333333333,27,8,10
181834,28,high,high,0.59375,1,1,8
181843,4,mid,mid,0.18645833333333334,34,8,12
182012,18,mid,low,0.15625,37,10,11
182071,4,high,low,0.146875,37,11,12
182116,10,high,low,0.06145833333333333,43,6,3
182250,16,high,mid,0.190625,33,8,7
182362,7,low,high,0.396875,21,6,3
182425,16,low,high,0.28854166666666664,31,5,6
182452,29,mid,high,0.30104166666666665,10,6,7
182475,20,mid,mid,0.18229166666666666,36,6,7
182484,20,mid,low,0.15104166666666666,32,13,11
182510,5,mid,low,0.12604166666666666,49,8,12
182554,4,high,high,0.30833333333333335,27,8,11
182578,4,high,mid,0.2125,34,12,10
182592,15,mid,low,0.14166666666666666,40,8,9
182719,10,mid,high,0.28541666666666665,16,5,8
182793,14,mid,high,0.22604166666666667,39,13,14
182847,20,mid,mid,0.18854166666666666,25,10,14
183007,31,low,mid,0.20416666666666666,33,10,10
183060,21,low,mid,0.18333333333333332,33,11,13
183117,4,high,mid,0.203125,28,14,8
183140,4,low,mid,0.184375,40,12,12
183215,4,high,high,0.33645833333333336,17,9,8
183216,21,low,mid,0.16458333333333333,41,7,12
183266,7,low,low,0.125,44,11,9
183290,16,high,mid,0.19166666666666668,29,6,9
183295,16,low,high,0.26145833333333335,23,6,5
183296,16,high,high,0.240625,22,8,11
183363,4,high,low,0.15,45,11,12
183366,16,low,mid,0.21458333333333332,30,7,7
183473,7,mid,low,0.15833333333333333,37,11,11
183567,20,high,mid,0.19375,32,10,9
183635,16,high,mid,0.19375,37,7,5
183806,21,low,high,0.278125,27,9,9
183827,3,low,high,0.225,40,15,15
184004,29,high,mid,0.20520833333333333,30,8,13
184363,4,high,low,0.14375,42,10,12
184580,29,high,high,0.24583333333333332,21,3,1
184596,29,high,mid,0.2125,29,4,4
184686,0,mid,high,0.225,18,2,2
184691,21,high,mid,0.1875,31,9,9
184705,7,low,low,0.12708333333333333,40,8,8
184764,18,low,mid,0.16770833333333332,39,9,9
184783,22,high,mid,0.20625,35,12,15
184802,5,high,high,0.21770833333333334,39,13,13
184829,11,mid,high,0.23645833333333333,30,7,7
184831,24,mid,mid,0.16979166666666667,38,8,10
184847,20,low,mid,0.17916666666666667,32,11,8
185071,4,high,mid,0.16979166666666667,38,9,11
185104,20,high,low,0.14375,34,8,10
185190,4,mid,low,0.10729166666666666,38,10,10
185201,8,low,low,0.14166666666666666,42,10,9
185370,24,low,high,0.21770833333333334,31,10,7
186006,20,low,high,0.2677083333333333,23,4,4
186114,10,high,low,0.128125,50,15,9
186166,20,high,mid,0.20104166666666667,29,3,11
186212,20,low,low,0.14895833333333333,34,5,10
186240,4,high,low,0.12083333333333333,43,8,7
186554,4,mid,high,0.21770833333333334,37,7,9
186634,16,low,high,0.2375,28,10,7
186810,4,high,high,0.24479166666666666,31,14,9
187006,20,mid,high,0.21875,27,8,8
187016,8,low,mid,0.19791666666666666,36,12,7
187021,4,mid,high,0.23958333333333334,24,11,6
187053,0,low,mid,0.19583333333333333,27,9,7
187300,20,high,high,0.24270833333333333,14,14,11
187419,24,high,low,0.08958333333333333,43,7,9
187500,4,high,high,0.23229166666666667,32,10,10
187635,16,mid,mid,0.175,31,7,9
187636,16,low,mid,0.21458333333333332,34,13,5
187774,4,high,high,0.22708333333333333,36,11,6
187858,15,low,low,0.140625,37,9,10
188063,28,mid,low,0.10729166666666666,50,3,13
188079,4,mid,low,0.15208333333333332,41,9,10
188118,4,high,mid,0.175,35,9,7
188194,18,low,mid,0.2,31,9,9
188257,0,low,low,0.13333333333333333,45,11,8
188290,16,high,high,0.25104166666666666,24,11,8
188291,16,high,high,0.259375,21,8,7
188292,16,high,mid,0.20208333333333334,28,10,5
188425,16,low,high,0.23541666666666666,35,8,7
188580,29,high,high,0.30625,9,4,2
188636,16,mid,mid,0.190625,34,7,6
188765,18,low,low,0.14166666666666666,41,10,7
189201,8,high,low,0.146875,38,11,8
189500,4,high,mid,0.20625,33,11,10
189567,20,high,mid,0.16666666666666666,32,13,11
189662,10,mid,low,0.030208333333333334,54,9,10
189802,5,high,low,0.14166666666666666,48,11,15
189810,4,high,mid,0.16666666666666666,34,13,12
189829,11,low,high,0.23229166666666667,33,8,6
190076,8,high,low,0.14791666666666667,40,9,6
190097,8,high,low,0.11770833333333333,46,11,10
190201,8,mid,high,0.22083333333333333,32,11,9
190214,8,mid,low,0.12291666666666666,44,10,9
190345,16,low,high,0.22604166666666667,33,9,8
190426,16,high,low,0.153125,36,11,7
190644,23,mid,mid,0.2,30,10,11
190686,0,low,high,0.28854166666666664,18,10,8
190793,14,low,low,0.15,42,15,8
190806,21,low,high,0.34270833333333334,22,13,7
191012,18,low,low,0.15416666666666667,38,10,10
191023,4,mid,mid,0.19479166666666667,36,11,9
191079,4,low,high,0.21770833333333334,35,10,9
191166,20,high,low,0.11041666666666666,34,6,10
191190,4,mid,low,0.09166666666666666,44,12,4
191240,4,high,low,0.11979166666666667,36,6,6
191250,16,mid,low,0.14375,41,8,9
191422,16,mid,low,0.13958333333333334,41,6,7
191478,4,low,low,0.13958333333333334,37,10,9
192012,18,low,low,0.13541666666666666,44,10,7
192021,4,low,high,0.3125,26,8,6
192038,5,low,mid,0.175,40,8,13
192114,10,high,low,0.146875,46,15,5
192190,4,mid,low,0.08645833333333333,44,9,6
192222,21,low,low,0.15208333333333332,31,7,8
192291,16,low,mid,0.209375,30,10,9
192500,4,mid,mid,0.19166666666666668,36,12,10
192631,16,mid,mid,0.171875,39,9,8
192691,21,high,low,0.121875,35,11,8
192699,30,mid,low,0.15520833333333334,39,12,9
193719,10,mid,high,0.22708333333333333,24,7,5
194076,8,high,mid,0.16770833333333332,38,11,10
194136,4,mid,high,0.26666666666666666,28,12,9
194140,4,mid,mid,0.203125,38,7,10
194144,18,high,low,0.12395833333333334,41,8,9
194216,21,low,mid,0.17395833333333333,35,8,12
194250,16,mid,low,0.13645833333333332,39,8,10
194345,16,high,high,0.23854166666666668,29,8,8
194554,4,high,high,0.2947916666666667,29,10,10
194580,29,high,high,0.2625,14,4,3
194793,14,low,high,0.24583333333333332,33,12,13
194843,4,mid,high,0.31666666666666665,25,10,13
195071,4,high,low,0.12291666666666666,42,13,13
195217,8,low,mid,0.16145833333333334,36,14,12
195411,28,low,mid,0.16145833333333334,47,13,15
195486,20,high,mid,0.18125,29,11,12
195635,16,mid,mid,0.17291666666666666,38,9,10
195638,16,mid,mid,0.184375,33,6,10
195843,4,low,high,0.22083333333333333,32,8,15
196053,0,low,low,0.146875,34,6,6
196108,8,mid,low,0.15208333333333332,43,9,6
196133,31,low,high,0.33958333333333335,20,9,13
196166,20,high,low,0.11875,34,3,9
196201,8,high,low,0.14166666666666666,41,12,11
196419,24,mid,low,0.13541666666666666,41,12,9
196424,16,low,high,0.228125,29,5,8
196554,4,mid,high,0.2791666666666667,32,7,12
196635,16,high,mid,0.16354166666666667,37,5,4
196841,0,low,high,0.24895833333333334,29,8,9
197023,4,mid,mid,0.19270833333333334,38,14,11
197067,18,low,low,0.15729166666666666,39,11,8
197070,4,high,high,0.228125,29,8,2
197099,8,mid,low,0.13125,42,9,10
197108,8,mid,low,0.134375,35,8,6
197200,8,low,mid,0.21041666666666667,29,8,13
197220,8,low,low,0.15416666666666667,41,13,13
197321,18,low,low,0.146875,42,9,11
197370,24,mid,mid,0.19375,33,9,8
197500,4,high,mid,0.17083333333333334,38,12,11
197556,16,low,high,0.2635416666666667,28,3,7
197834,28,high,high,0.5197916666666667,3,3,10
197843,4,low,high,0.29270833333333335,28,11,14
198006,20,mid,high,0.259375,21,6,6
198037,5,low,high,0.24791666666666667,35,15,15
198104,20,high,low,0.15625,38,8,12
198108,8,high,mid,0.16770833333333332,35,7,6
198190,4,high,low,0.06875,44,11,7
198285,24,low,low,0.12395833333333334,43,6,9
198373,31,low,high,0.28854166666666664,28,6,10
198600,29,high,high,0.3104166666666667,17,6,5
198633,16,mid,high,0.315625,26,8,8
198797,4,mid,mid,0.175,40,9,13
198856,5,mid,low,0.13020833333333334,50,12,12
199004,29,high,mid,0.20208333333333334,29,10,10
199006,20,low,high,0.30833333333333335,21,7,7
199021,4,low,high,0.31979166666666664,22,9,5
199026,4,low,mid,0.209375,29,4,12
199290,16,mid,mid,0.19166666666666668,24,3,4
199296,16,mid,mid,0.21041666666666667,23,14,8
199386,31,high,low,0.09583333333333334,48,8,10
199486,20,high,low,0.15625,33,8,12
199500,4,mid,high,0.25,30,9,9
200190,4,high,low,0.07083333333333333,43,10,7
200259,21,low,mid,0.18333333333333332,38,12,9
200419,24,mid,low,0.12708333333333333,39,6,8
200635,16,mid,low,0.14583333333333334,36,9,6
200728,20,mid,low,0.09791666666666667,42,8,10
200822,20,low,high,0.22395833333333334,35,13,7
201004,29,high,high,0.21979166666666666,25,10,12
201011,18,mid,low,0.15625,37,10,10
201012,18,low,mid,0.16354166666666667,39,7,9
201020,4,mid,low,0.14375,38,8,9
201038,5,mid,low,0.13125,39,5,10
201067,18,mid,low,0.12083333333333333,44,13,7
201076,8,high,low,0.159375,38,10,12
201099,8,high,low,0.14270833333333333,43,12,11
201215,4,high,high,0.29791666666666666,13,7,7
201515,20,mid,low,0.13854166666666667,39,12,8
201567,20,high,low,0.15729166666666666,28,12,11
201764,18,mid,low,0.11354166666666667,45,8,7
201783,22,high,high,0.22916666666666666,36,10,15
201841,0,low,mid,0.17708333333333334,37,11,9
201858,15,low,high,0.24270833333333333,30,11,6
202016,8,mid,low,0.13854166666666667,39,9,11
202019,4,high,high,0.2604166666666667,24,8,7
202115,10,mid,high,0.228125,42,15,15
202249,16,low,high,0.2375,27,4,5
202321,18,low,low,0.12083333333333333,39,11,12
202487,11,low,low,0.15625,34,11,8
202670,31,mid,low,0.0625,52,8,3
203215,4,high,high,0.38333333333333336,8,5,8
203370,24,mid,mid,0.196875,36,13,9
203853,8,low,low,0.1375,45,9,11
204060,21,low,mid,0.19479166666666667,34,11,12
204094,4,low,mid,0.18854166666666666,36,8,10
204108,8,mid,mid,0.21458333333333332,32,7,3
204129,10,high,high,0.425,19,5,6
204200,8,low,high,0.234375,30,11,9
204426,16,high,low,0.1125,40,7,4
204496,16,mid,mid,0.16354166666666667,30,7,6
204684,15,mid,low,0.15520833333333334,35,10,6
204717,16,low,high,0.359375,22,6,11
204843,4,low,high,0.3614583333333333,22,11,15
209019,4,high,high,0.30833333333333335,24,8,6
209058,15,low,mid,0.20520833333333333,27,8,10
209071,4,high,low,0.103125,46,11,9
209140,4,low,high,0.31875,31,8,12
209201,8,mid,mid,0.17708333333333334,39,12,10
209250,16,mid,mid,0.16979166666666667,33,9,5
209419,24,mid,mid,0.171875,35,14,8
209769,20,high,low,0.096875,43,9,9
210019,4,mid,high,0.2791666666666667,27,9,6
210070,4,high,mid,0.20520833333333333,25,8,4
210104,20,high,mid,0.16145833333333334,33,7,12
210215,4,high,high,0.26666666666666666,23,7,9
210644,23,mid,high,0.22083333333333333,28,12,11
210769,20,mid,low,0.14479166666666668,35,12,10
211011,18,high,mid,0.18125,36,10,10
211041,4,high,low,0.13229166666666667,43,14,12
211118,4,high,low,0.13958333333333334,38,5,7
211121,30,mid,low,0.14270833333333333,38,7,10
211250,16,mid,low,0.11770833333333333,43,7,8
211276,8,low,low,0.16041666666666668,39,12,8
211345,16,high,mid,0.1625,34,9,4
211366,16,low,high,0.24375,22,9,7
211592,15,low,mid,0.16770833333333332,39,5,10
211740,29,high,high,0.24166666666666667,17,5,5
211796,4,high,mid,0.17708333333333334,34,7,11
211841,0,low,high,0.2916666666666667,27,11,10
212016,8,mid,low,0.11145833333333334,42,11,9
212018,4,low,mid,0.19270833333333334,34,9,7
212027,4,high,low,0.06875,53,12,11
212070,4,high,high,0.23229166666666667,25,7,1
212094,4,low,low,0.15416666666666667,40,9,8
212108,8,high,low,0.1375,40,9,5
212129,10,high,high,0.6958333333333333,10,2,0
212258,31,mid,low,0.15104166666666666,36,12,7
212300,20,high,high,0.334375,13,13,14
212373,31,low,high,0.3541666666666667,21,5,8
212497,11,high,low,0.11354166666666667,37,10,8
212556,16,mid,mid,0.215625,32,5,9
212563,16,low,mid,0.21145833333333333,32,8,7
212578,4,high,mid,0.20833333333333334,36,11,10
212580,29,high,high,0.24375,20,5,9
212600,29,high,high,0.284375,20,6,6
212775,4,high,low,0.13854166666666667,32,6,5
213116,10,high,low,0.065625,47,5,4
213136,4,low,high,0.284375,23,10,8
213291,16,mid,high,0.22083333333333333,25,10,6
213411,28,low,low,0.12083333333333333,51,11,15
213515,20,low,low,0.14583333333333334,34,9,14
213638,16,mid,mid,0.18020833333333333,32,5,9
213644,23,mid,mid,0.20208333333333334,28,9,9
213650,10,low,mid,0.209375,40,10,6
213699,30,mid,low,0.15729166666666666,33,13,8
214011,18,high,mid,0.171875,37,10,11
214018,4,mid,mid,0.16979166666666667,35,9,10
214117,4,high,mid,0.19583333333333333,21,7,8
214190,4,high,low,0.057291666666666664,43,9,6
214201,8,high,mid,0.16458333333333333,40,9,9
214424,16,low,high,0.23541666666666666,36,8,7
214426,16,high,low,0.1375,37,10,5
214525,15,low,mid,0.16458333333333333,38,10,7
214673,18,low,low,0.15416666666666667,41,14,10
214691,21,high,low,0.146875,26,10,5
214816,27,mid,high,0.221875,8,3,0
214829,11,low,low,0.13958333333333334,38,7,9
215018,4,low,high,0.26979166666666665,29,6,9
215058,15,mid,mid,0.18958333333333333,34,8,10
215140,4,low,high,0.28541666666666665,31,10,11
215250,16,mid,low,0.125,41,8,7
215253,10,mid,low,0.084375,47,11,12
215306,7,high,low,0.11354166666666667,45,12,9
215396,7,high,low,0.121875,48,8,9
215481,24,high,mid,0.18125,33,12,9
215763,18,mid,low,0.125,42,10,9
215774,4,mid,mid,0.20625,34,9,8
215783,22,high,mid,0.209375,37,13,15
215797,4,low,high,0.28958333333333336,31,8,8
215810,4,high,high,0.38958333333333334,22,9,9
216017,20,mid,low,0.12916666666666668,45,12,9
216041,4,high,high,0.278125,34,14,11
216094,4,low,low,0.09583333333333334,44,8,9
216117,4,high,low,0.15,35,5,5
216220,8,low,mid,0.17395833333333333,38,13,9
216292,16,high,mid,0.17395833333333333,35,11,9
216486,20,high,mid,0.18541666666666667,24,11,11
216645,24,low,high,0.24375,35,12,12
216684,15,low,low,0.13020833333333334,38,12,8
216783,22,high,mid,0.203125,38,10,15
217110,31,low,low,0.14166666666666666,39,11,10
217136,4,low,high,0.29791666666666666,23,12,11
217207,4,high,low,0.13229166666666667,36,10,6
217481,24,high,mid,0.17291666666666666,32,8,8
217715,10,low,mid,0.16979166666666667,38,12,10
221070,4,high,mid,0.20520833333333333,31,8,2
221090,4,high,high,0.409375,24,1,0
221129,10,high,high,0.44166666666666665,23,8,8
221166,20,high,low,0.14479166666666668,31,6,12
221190,4,high,low,0.05625,46,10,7
221345,16,mid,mid,0.19270833333333334,34,9,11
221804,16,high,mid,0.16770833333333332,30,7,9
229019,4,high,high,0.34270833333333334,24,5,2
229070,4,high,low,0.13854166666666667,29,5,0
229074,21,mid,high,0.21979166666666666,12,1,2
229150,8,mid,high,0.24791666666666667,31,5,9
229176,4,mid,low,0.115625,43,8,8
229201,8,high,mid,0.16979166666666667,38,10,10
229212,20,mid,low,0.140625,33,9,11
229213,4,low,high,0.24270833333333333,33,13,10
229216,21,low,mid,0.17291666666666666,35,9,9
229379,29,low,high,0.7302083333333333,3,2,2
229596,29,high,high,0.23229166666666667,23,3,6
229644,23,mid,high,0.23125,28,11,10
